"#include<bits/stdc++.h>
using namespace std;
"#include <iostream>
#include <queue>
#include <vector>

struct edge {
    typedef size_t weight_type;

    size_t m_to;

    edge(size_t to) : m_to(to) { }

    inline size_t to() const { return m_to; }

    inline weight_type weight() const { return 1; }

    friend std::ostream& operator<<(std::ostream &os, const edge &e) {
        os << ""{ to: "" << e.m_to << "" }"";
        return os;
    }
};

template <class Edge>
struct graph {
    typedef Edge edge_type;

    size_t m_n_vertices;
    std::vector<std::vector<edge_type>> m_edges;

    graph(size_t n_vertices) : m_n_vertices(n_vertices), m_edges(n_vertices) { }

    inline size_t n_vertices() const { return m_n_vertices; }

    inline void make_edge(size_t from, size_t to, typename edge_type::weight_type weight) {
        m_edges[from].emplace_back(edge_type(to, weight));
    }

    inline void make_edge(size_t from, size_t to) {
        m_edges[from].emplace_back(edge(to));
    }

    inline void make_edge(size_t from, const edge_type &e) {
        m_edges[from].emplace_back(e);
    }

    inline std::vector<edge_type> edges_from(size_t v) const {
        return m_edges[v];
    }
};

// time complexity: O(V + E)
template <class Graph>
std::vector<size_t> topological_sort(const Graph &g) {

    using Edge = typename Graph::edge_type;

    std::vector<size_t> topological_orders(g.n_vertices());
    std::vector<size_t> indegrees(g.n_vertices());

    for (size_t v = 0; v < g.n_vertices(); ++v) {
        for (const Edge &e: g.edges_from(v)) {
            ++indegrees[e.to()];
        }
    }

    std::queue<size_t> q;

    for (size_t v = 0; v < g.n_vertices(); ++v) {
        if (!indegrees[v]) {
            q.push(v);
        }
    }

    for (size_t i = 0; i < g.n_vertices(); ++i) {
        if (q.empty()) { // has cycle
            return { };
        }
        size_t u = q.front();
        q.pop();
        topological_orders[i] = u;
        for (const Edge &e: g.edges_from(u)) {
            size_t v = e.to();
            --indegrees[v];
            if (!indegrees[v]) {
                q.push(v);
            }
        }
    }

    return topological_orders;
}

int main() {
    using namespace std;

    using Graph = graph<edge>;

    cin.tie(0);
    ios::sync_with_stdio(false);

    int V, E;
    cin >> V >> E;
    Graph g(V);
    for (int i = 0; i < E; ++i) {
        int s, t;
        cin >> s >> t;
        g.make_edge(s, t);
    }

    auto topological_orders = topological_sort(g);

    for (int i = 0; i < V; ++i) {
        cout << topological_orders[i] << '\n';
    }
    cout << flush;

    return 0;
}","#include <iostream>
#include <vector>
#include <list>

static const int MAX = 100000;
using namespace std;

vector<int> G[MAX];
bool Visited[MAX];
list<int> result;
void dfs(int u)
{
    Visited[u]=true;
    for(int i=0;i<G[u].size();i++)
        if(Visited[G[u][i]]==false)  dfs(G[u][i]);

    //result.push_back(u);
    result.push_front(u);
}
int main()
{
    int n,e;
    cin>>n>>e;
    //init
    for(int i=0;i<n;i++)
       Visited[i]=false;
    int s,t;
    for(int i=0;i<e;i++)
    {
        cin>>s>>t;
        G[s].push_back(t);
    }

    //begin
    //pay attention to the forest!!
    for(int i=0;i<n;i++)
    {
        if(Visited[i]==false)
            dfs(i);
    }
    //print
    for(list<int>::iterator it=result.begin();it!=result.end();it++)
        cout<<*it<<endl;
}",0
"#include <iostream>
#include <iomanip>
#include <queue>
#include <vector>
using namespace std;

vector<int> ans;
int vis[10010] = {0};
int cc[10010];
vector<int> r[10010];

class priority {
  public:
    bool operator() (const pair<int,int> &x, const pair<int,int> &y) const {
      return x.second > y.second;
    }
};

void topo(int n) {
  priority_queue<pair<int,int>, vector<pair<int,int> >, priority> pq;
  for (int i = 0; i < n; i++) { 
    pq.push(make_pair(i, cc[i]));
  }
  while (!pq.empty()) {
    pair<int,int> now = pq.top();
    pq.pop();
    int no = now.first;
    int count = now.second;
    if (count != 0) break;
    if (vis[no]) continue;
    vis[no] = 1;
    ans.push_back(no);
    for (int i = 0; i < r[no].size(); i++) {
      int t = r[no][i];
      pq.push(make_pair(t, --cc[t]));
    }
  }
}

int main() {
  ios_base::sync_with_stdio(false);
  cin.tie(NULL);
  int n, m, x, y;
  cin >> n >> m;
  for (int i = 0; i < m; i++) {
    cin >> x >> y;
    r[x].push_back(y);
    cc[y]++;
  }
  topo(n);
  for (int i = 0; i < ans.size(); i++) {
    cout << ans[i] << endl;
  }
  return 0;
}","#include <iostream>
#include <cstdio>
#include <cmath>
#include <vector>
#include <list>
#include <set>
#include <map>
#include <stack>
#include <queue>
#include <string>
#include <utility>
#include <algorithm>
#include <functional>
#include <deque>
#define MAX_V 10000
#define MAX_E 100000

using namespace std;

typedef long long ll;

vector<int> G[MAX_V];
vector<int> ans;
bool done[MAX_V];

void dfs(int i) {
    if (done[i])
        return;
        
    for (int j = 0; j < G[i].size(); ++j) {
        dfs(G[i][j]);
    }
    ans.push_back(i);
    done[i] = true;
}

int main() {
    int V, E;
    cin >> V >> E;
    for (int i = 0; i < E; ++i) {
        int s, t;
        cin >> s >> t;
        G[t].push_back(s);  // 逆向きの辺
    }
    
    for (int i = 0; i < V; ++i) {
        if (done[i])
            continue;
        dfs(i);
    }
    
    for (int i = 0; i < V; ++i) {
        cout << ans[i] << endl;
    }
    
    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
#define ffor(n) for(int i = 0; i < n; i++)
#define fffor(n) for(int j = 0; j < n; j++)
int INF = 1e9 + 7;

struct node{
  long long white, black;
  node(long long _white, long long _black) {
    white = _white, black = _black;
  }
};

void dfs(int current_node, vector <vector <int>>& asd, vector <node>& v, int prev) {
  if (asd[current_node].size() == 1 && prev != -1) {
    v[current_node] = node(1, 1);
    return;
  }
  long long product = 1, product_2 = 1;
  for (int nextnode: asd[current_node]) {
    if (nextnode == prev) continue;
    dfs(nextnode, asd, v, current_node);
    product *= ((v[nextnode].white + v[nextnode].black) % INF);
    product %= INF;
    product_2 *= v[nextnode].white;
    product_2 %= INF;
  }
  v[current_node].black = product_2;
  v[current_node].white = product;
}

int main(void) {
  int n, a, b;
  cin >> n;
  vector <vector <int>> asd(n);
  ffor(n - 1) {
    cin >> a >> b;
    a--; b--;
    asd[a].push_back(b);
    asd[b].push_back(a);
  }
  
  vector <node> v(n, node(0, 0));
  dfs(0, asd, v, -1);
  
  cout << (v[0].white + v[0].black) % INF;
}","#include<bits/stdc++.h>
using namespace std;

long long dp[100009][2];

long long m=1e9+7;

long long solve(int root, int color, int parent, vector<vector<int>>& g){
   // cout<<dp[root][color];
   if(dp[root][color]!=0)return dp[root][color];
    long long ans =1;
    //cout<<g[root][0];
   for(auto x: g[root]){
      //  cout<<x;
        if(x != parent){
            if(color==0)
            ans=(ans%m*((solve(x,0,root,g)%m+solve(x,1,root,g)%m)%m))%m;
           else
            ans=(ans%m*solve(x,0,root,g)%m)%m;
        }
    }
    return dp[root][color] = ans;
    
}


int main(){
    int n;
    cin>>n;
    vector<vector<int>>g(n+1);
    long long dp[n+1][2];

    
    
    for(int i=1;i<=n-1;i++){
        int x,y;
        cin>>x>>y;
        g[x].push_back(y);
        g[y].push_back(x);
    }
    cout<<(solve(1,0,-1,g)+solve(1,1,-1,g))%m;
    
}",0
"#include <iostream>
#include <algorithm>
#include <functional>
#include <vector>
#include <set>
#include <map>
#include <stack>
#include <queue>
#include <string>
#include <numeric>
#include <cmath>

#define rep(i, n) for (int i = 0; i < n; i++)
using namespace std;
typedef long long ll;
using P = pair<ll, ll>;

template<class T> inline bool chmin(T& a,T b) {if (a > b) {a = b; return true;} return false;}
template<class T> inline bool chmax(T& a,T b) {if (a < b) {a = b; return true;} return false;}

const ll MOD = 1000000007;
const int INF = 1<<30;
//const ll INF = (ll)1e18 + 1;

int main(){
  string S; cin >> S;
  ll K; cin >> K;
  ll N = S.length();

  ll ans = 0;
  ll cnt = 0;
  rep(i, N) if (S[0] == S[i]) cnt++;

  if (cnt == N) {
    cout << N * K / 2 << endl;
    return 0;
  }
  if (S[0] != S[N - 1]) {
    rep(i, N){
      ll length = 1;
      while (i + 1 < N && S[i] == S[i + 1]) i++, length++;
      ans += length / 2 * K;
    }
  }
  else {
    vector<ll> que;
    rep(i, N){
      ll length = 1;
      while (i + 1 < N && S[i] == S[i + 1]) i++, length++;
      que.push_back(length);
    }
    for (int i = 1; i < (int)que.size() - 1; ++i) ans += que[i] / 2 * K;
    ans += que[0] / 2;
    ans += que[(int)que.size() - 1] / 2;
    ans += (que[0] + que[(int)que.size() - 1]) / 2 * (K - 1);
  }
  cout << ans << endl;
}","# include <bits/stdc++.h>
using namespace std;
#define pb push_back
#define mp make_pair
#define fi first
#define se second
#define pii pair<int,int>
typedef long long ll;
string s;
ll k;
int main(){
    ios_base::sync_with_stdio(false);
    cin.tie(NULL);
    cout.tie(NULL);
    cin>>s;
    cin>>k;
    ll cnt=0;
    ll ans=0;
    char PREV=s[0];
    bool udh=false;
    int x;
    for(auto isi:s){
        if(isi==PREV){
            cnt++;
        }
        else{
            if(udh==false){
                x=cnt;
                udh=1;
            }
            ans+=cnt/2;
            cnt=1;
        }
        PREV=isi;
    }  
    if(udh==false){
        cout<<cnt*k/2<<endl;
        return 0;
    }
    bool u=false;
    ans+=cnt/2;
    if(s.back()==s[0] && x&1 && cnt&1){
        u=true;
    }
    ans=ans*k;
    if(u) ans+=(k-1);
    cout<<ans<<endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define INF 1LL<<62
#define inf 1000000007 

ll k,cnt;
vector<ll>ans;
void dep(ll sum,ll keta,ll nowke){
	if(keta==nowke){
		ans.push_back(sum);
		return ;
	}
	ll now=sum%10;
	if(now>=1){
		dep(sum*10+now-1,keta,nowke+1);
	}
	dep(sum*10+now,keta,nowke+1);
	if(now<9){
		dep(sum*10+now+1,keta,nowke+1);
	}
}
int main() {
	cin>>k;
	for(ll i=1;i<=13;i++){
		for(ll j=1;j<=9;j++){
			dep(j,i,1);
		}
	}
	for(ll i=k-1;i<=k-1;i++){
	cout << ans[i]<<endl;
		
	}
	return 0;
}","#include ""bits/stdc++.h""
using namespace std;
int main() {
	long long K; cin >> K;
	queue<long long>Q;
	Q.push(1); Q.push(2); Q.push(3); Q.push(4); Q.push(5); Q.push(6); Q.push(7); Q.push(8); Q.push(9);
	long long ans = 0;
	for (long long i = 0; i < K; i++) {
		long long x = Q.front();
		Q.pop();
		ans = x;
		if (x % 10 != 0) Q.push(10 * x + (x % 10) - 1);
		Q.push(10 * x + (x % 10));
		if (x % 10 != 9) Q.push(10 * x + (x % 10) + 1);
	}
	cout << ans << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;

typedef long long ll;
#define rep(i,x) for(int i=0;i<x;i++)
#define put(ans)    cout << ans << endl;

int main(){
    string x;
    cin >> x;

    if(x.size()<3){
        cout << 0 << endl;
        return 0;
    }
    string t = x.substr(x.size() - 2);
    string e = x.substr(0,x.size()-2);
    int time = atoi(e.c_str());
    int m = atoi(t.c_str());
    if(time*5<m){
        cout << 0 << endl;
    }else{
        cout << 1 << endl;
    }

    return 0;
}","#include<bits/stdc++.h>
using namespace std;
#define ff first
#define ss second
#define int ll
#define pb push_back
#define setbits(x)          __builtin_popcountll(x)
#define endl ""\n""
typedef long long ll;
int32_t main()
{
ios_base::sync_with_stdio(false);
cin.tie(NULL);
queue<int> q;
int x;
cin>>x;
for(int i=100;i<=105;i++)
q.push(i);
map<int,int> mp;
while(q.front()<=x)
{
    int val=q.front();
    if(val==x)
    {
        cout<<1<<endl;
        return 0;
    }
    q.pop();
    for(int i=100;i<=105;i++)
    {
        if(mp[val+i]==0)
        {
            mp[val+i]=1;
            q.push(val+i);
        }
    }
}
cout<<0<<endl;




    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;

int main() {

	string S, T; cin >> S >> T;
	int n = S.size();
	const int p = 26;
	vector<vector<int>> m(p, vector<int>(p, 0));
	for (int i = 0; i < n; i++) {
		m[S[i] - 'a'][T[i] - 'a']++;
	}
	bool ok = true;	
	for (int i = 0; i < p; i++) {
		int cnt = 0;
		for (int j = 0; j < p; j++) {
			if (1 <= m[i][j]) cnt++;
		}
		if (2 <= cnt) ok = false;
	}
	for (int j = 0; j < p; j++) {
		int cnt = 0;
		for (int i = 0; i < p; i++) {
			if (1 <= m[i][j]) cnt++;
		}
		if (2 <= cnt) ok = false;
	}
	if (ok) cout << ""Yes"" << endl;
	else cout << ""No"" << endl;
	return 0;
}","#include<iostream>
#include<vector>
#include<algorithm>
#include<queue>
#include<iomanip>
#include <math.h>
using namespace std;
int main(){
    string s,t,n,ans;
    int a=-1;
    cin>>s>>t;
    n=""abcdefghijklmnopqrstuvwxyz"";
    ans=""Yes"";
    for(int i=0;i<26;i++){
        for(int j=0;j<s.size();j++){
            if(s[j]==n[i]){
                if(a==-1){
                    a=j;
                }
                else{
                    if(t[j]!=t[a]){
                        ans=""No"";
                        break;
                    }
                    else{
                        a=j;
                    }
                }
            }
        }
        if(ans==""No""){
            break;
        }
        a=-1;
    }
    for(int i=0;i<26;i++){
        if(ans==""No""){
            break;
        }
        for(int j=0;j<t.size();j++){
            if(t[j]==n[i]){
                if(a==-1){
                    a=j;
                }
                else{
                    if(s[j]!=s[a]){
                        ans=""No"";
                        break;
                    }
                    else{
                        a=j;
                    }
                }
            }
        }
        if(ans==""No""){
            break;
        }
        a=-1;
    }
    cout<<ans<<endl;
    return 0;
}",0
"#include<bits/stdc++.h>
using namespace std;
#define MAX_A 100010
int cnt[MAX_A];
int main(void){
    int n;
    scanf(""%d"", &n);
    for (int i = 0; i < n; i++) {
        int a;
        scanf(""%d"", &a);
        cnt[++a]++;
    }                     //读入数列 
    int ans = 0;
    for (int i = 0; i < MAX_A; i++) {
        int cur = cnt[i - 1] + cnt[i] + cnt[i + 1];
        if (cur > ans) ans = cur;
    }
    printf(""%d\n"", ans);
    return 0;
}","#pragma GCC optimize(""O3"")
#include <bits/stdc++.h>
#define ll long long
#define rep(i,n) for(ll i=0;i<(n);i++)
#define pll pair<ll,ll>
#define pq priority_queue
#define pb push_back
#define eb emplace_back
#define fi first
#define se second
#define ios ios_base::sync_with_stdio(0),cin.tie(0),cout.tie(0);
#define lb(c,x) distance(c.begin(),lower_bound(all(c),x))
#define ub(c,x) distance(c.begin(),upper_bound(all(c),x))

using namespace std;

template<class T> inline bool chmax(T& a,T b){if(a<b){a=b;return 1;}return 0;}
template<class T> inline bool chmin(T& a,T b){if(a>b){a=b;return 1;}return 0;}

const ll INF=1e18;

int main(){
    ll n;
    cin >> n;
    map<ll,ll> m;
    rep(i,n){
        ll a;
        cin >> a;
        m[a]++;
    }
    ll ans=0;
    for(auto x:m){
        ll sum=0;
        ll val=x.fi;
        rep(i,3){
            if(m.count(val+i-1)){
                sum+=m[val+i-1];
            }
        }
        ans=max(ans,sum);
    }
    cout << ans << endl;
}",0
"#include<bits/stdc++.h>
using namespace std;
typedef long long int ll;
const ll mod = 1e9 + 7;
const int N = 1e6;
ll fac[N],inv[N];
ll binpow(ll a,ll pow)
{
	ll res = 1ll;
	while(pow)
	{
		if(pow&1)		res = (res*a)%mod;
		a = (a*a)%mod;
		pow/=2;		
	}
	return res;
}
void build()
{
	fac[0] = fac[1] = 1ll;
	for(int i=2;i<N;++i)		fac[i] = (fac[i-1]*i)%mod;
	inv[N-1] = binpow(fac[N-1],mod-2);
	for(int i=N-2;i>=0;i--)		inv[i] = (inv[i+1]*(i+1))%mod;
}
ll nCk(int n,int k)
{
	return fac[n]*inv[k]%mod*inv[n-k]%mod;
}
int main()
{
	build();
	int i,j,n,k;
	cin>>n>>k;
	ll ans = 0ll;
	ll dp[k+1];
	for(i=0;i<=k;++i)		dp[i] = 0ll;
	for(i=k;i>=1;i--)
	{
		int d = k/i;
		dp[i] = binpow(d,n);
		for(j=i*2;j<=k;j+=i)
		{
			dp[i] = (dp[i] - dp[j] + mod)%mod;
		}
		ans = (ans + i*dp[i])%mod;
	}
/*	for(i=1;i<=k;++i)
	{
		int d = k/i;
		ans = (ans + binpow(d,n))%mod;
	}		*/
	cout<<ans;
}","#include <bits/stdc++.h>
#define ALL(A) (A).begin(), (A).end()
#define ll long long
#define rep(i, n) for (int i = 0; i < (n); i++)

using namespace std;

const ll mod = 1e9 + 7;

ll powmod(ll a,ll b,ll p){
    // a^b mod p を返す
    if(b==0 || a == 1)return 1;
    ll ret = 1;
    while(b){
        if(b%2==0){
            a = (a*a)%mod;
            b/=2;
        }else {
            ret *= a;
            ret %= mod;
            b--;
        }
    }
    return ret%mod;
}

vector<int> div(int x){
    vector<int> ret;
    for(int i=1;i*i<=x;i++){
        if(x%i==0){
            if(i*i==x)ret.push_back(i);
            else{
                ret.push_back(i);
                ret.push_back(x/i);
            }
        }
    }
    return ret;
}

ll d[100005];

int main(void){
    cin.tie(0);
    ios::sync_with_stdio(false);
    cout << fixed << setprecision(20);
    ll n,k;
    cin >> n >> k;
    ll ans = 0;
    for(int i=k;i>0;i--){
        // gcd がiの倍数の数列の個数 cnt 
        ll cnt = (powmod(k/i,n,mod) - d[i] + mod)%mod;
        ans += (i * cnt) % mod;
        ans %= mod;
        auto v = div(i);
        for(auto x:v){
            d[x] += cnt;
            d[x] %= mod;
        }
    }
    cout << ans % mod << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
const int maxn = 1e5+5;
const int MOD = 1e9+7;
int Gcd[maxn];

int mul(int a, int b){
    return (1LL*a*b)%MOD;
}
int quickpow(int a, int pow){
    int ans = 1;
    while(pow>0){
        if(pow&1) ans = mul(ans, a);
        a = mul(a, a);
        pow>>=1;
    }
    return ans;
}

int main(int argc, const char * argv[]) {
    int n, k; cin>>n>>k;
    for(int i=k; i>0; i--){
        Gcd[i] = quickpow(k/i, n);
        for(int j=i+i; j<=k; j+=i){
            Gcd[i] -= Gcd[j];
            if(Gcd[i]<0) Gcd[i] += MOD;
        }
    }
    int ans=0;
    for(int i=1; i<=k; i++){
        ans = (ans + mul(Gcd[i], i))%MOD;
    }
    cout<<ans<<endl;
    return 0;
}","#include <bits/stdc++.h>

const int MOD = 1e9+7;
typedef long long ll;
using namespace std;

const int mod=1000000007;
int N,K;
long ans;
vector<long> X(100100); //引き算する分を保存する配列
// https://h1guch.hatenablog.com/entry/2020/04/13/174426

//繰り返し二乗法
//a^n mod m を返す
long power(long a, long n, long m) {
  long ret = 1;
  for (; n > 0; n >>= 1, a = a * a % m) {
    if (n % 2 == 1) {
      ret = ret * a % m;
    }
  }
  return ret;
}

//ｎの約数をpush_backしたvectorを返す
vector<long> divisor(long n)
{
  vector<long> res;
  for(long i = 1; i * i <= n; i++) {
    if(n % i == 0) {
      res.push_back(i);
      if(i * i != n) res.push_back(n / i);
    }
  }
  sort(res.begin(), res.begin());
  return res;
}

int main() {
  cin >> N >> K;

  //Kからの降順にした
  for(int i = K; i > 0; i--) {
    //X[i]が引き算する分
    //i=Kでは当然X[i]=0
    long cnt = ((power(K/i, N, mod) - X[i]) % mod + mod) % mod;

    //最大公約数がｉである数列の個数がcnt個と分かった
    ans = (ans + i * cnt + mod) % mod;

    vector<long> d = divisor(i);
    //約数の子たちのために引き算する分を教えてあげている
    for(auto &it : d) {
      X[it] = (X[it] + cnt + mod) % mod;
    }
  }

  cout << ans << endl;
  return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;


int main() {

  int INF = 1000000001;

  int N, M, R;
  cin >> N >> M >> R;

  int d[201][201];
  for (int i = 1; i <= N; i++) {
    for (int j = 1; j <= N; j++) {
      if (i != j) {
        d[i][j] = INF;
      }
    }
  }

  vector<int> r(R);
  for (int i = 0; i < R; i++) {
    cin >> r[i];
  }
  
  sort(r.begin(),r.end());

  int A, B, C;
  for (int i = 1; i <= M; i++) {
    cin >> A >> B >> C;
    if (C < d[A][B]) {
      d[A][B] = C;
      d[B][A] = C;
    }
  }

  // ワーシャルフロイド
  for (int k = 1; k <= N; k++) {
    for (int i = 1; i <= N; i++) {
      for (int j = 1; j <= N; j++) {
        d[i][j] = min(d[i][j], d[i][k]+d[k][j]);
      }
    }
  }
  
  int answer = INF;

  // たどる順番を探す
  do {
    int a_ = 0;
    for(int i = 0; i < R - 1; i++) {
      a_ += d[r[i]][r[i+1]];
    }
    answer = min(answer, a_);
  } while (next_permutation(r.begin(), r.end())); 

  cout << answer << endl;

  return 0;

}","#include <bits/stdc++.h>
#define ll long long
#define MODV 1000000007
#define INFLL LLONG_MAX // 9223372036854775807
#define EPS 1e-9
#define rep(i, n) for(ll i=0, i##_len=(ll)(n); i<i##_len; i++)
#define repf(i, n) for(ll i=1, i##_len=(ll)(n+1); i<i##_len; i++)
#define all(v) v.begin(), v.end()
#define endl ""\n""
#define vi vector<ll>
#define vvi vector<vector<ll>>
#define Yes() cout << ""Yes"" << endl
#define YES() cout << ""YES"" << endl
#define No() cout << ""No"" << endl
#define NO() cout << ""NO"" << endl
#define Init() std::ios::sync_with_stdio(false); std::cin.tie(0); std::cout<<fixed<<setprecision(15);
template<class T>bool chmax(T &a, const T &b){ if(a<b){ a=b; return 1; } return 0; }
template<class T>bool chmin(T &a, const T &b){ if(b<a){ a=b; return 1; } return 0; }
using namespace std;

struct Edge{
    // 始点, 終点, 重み, 最大量
    long long src, dst, weight, capacity;
    Edge(): src(0), dst(0), weight(0), capacity(0) {}
    Edge(long long s, long long d, long long w): src(s), dst(d), weight(w) {}
    Edge(long long s, long long d, long long w, long long c): src(s), dst(d), weight(w), capacity(c) {}
};

class Graph{
public:
    long long size;
    vector<vector<Edge>> node;
    Graph(long long n): size(n), node(n) {}
    // 無向辺の追加
    void addEdge(long long s, long long d, long long w = 1){
        node[s].emplace_back(s, d, w);
        node[d].emplace_back(d, s, w);
    }
    // 有向辺の追加
    void addArc(long long s, long long d, long long w = 1){
        node[s].emplace_back(s, d, w);
    }
    // ノードの追加
    void addNode(){
        size++;
        node.emplace_back();
    }
};

// Warshall-Floyd; 全点間対最短路（ワーシャル-フロイド法）[O(n^3)]
vector<vector<long long>> WarshallFloyd(const Graph &g){
    const long long WeightINF = numeric_limits<long long>::max()/2-1;
    vector<vector<long long>> d(g.size, vector<long long>(g.size, WeightINF));
    for(long long v=0; v<g.size; v++){
        for(auto &edge: g.node[v]) d[edge.src][edge.dst] = edge.weight;
        d[v][v] = 0;
    }
    for(long long i=0; i<g.size; i++){
        for(long long j=0; j<g.size; j++){
            for(long long k=0; k<g.size; k++){
                if(d[j][i] != WeightINF && d[i][k] != WeightINF) d[j][k] = min(d[j][k], d[j][i] + d[i][k]);
            }
        }
    }
    return d;
}

int main(){
    Init();

    // 初期値の入力
    ll n, m, r;
    cin >> n >> m >> r;
    Graph g(n);

    // 訪問箇所の入力（昇順に整列）
    vi city(r);
    rep(i, r){
        cin >> city[i];
        city[i]--;
    }
    sort(all(city));

    // グラフの作成（0-based）
    rep(i, m){
        ll a, b, c; cin >> a >> b >> c;
        a--; b--;
        g.addEdge(a, b, c);
    }

    // 全点間対最短路
    auto wf = WarshallFloyd(g);

    // 全探索
    ll ans = INFLL;
    do{
        // cityの順でした場合のコストを計算
        ll sum = 0;
        for(ll i=0; i<r-1; i++) sum += wf[city[i]][city[i+1]];
        chmin(ans, sum);
    } while(next_permutation(all(city)));
    cout << ans << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
typedef pair<int, int> P;
#define rep(i, n) for (int i = 0; i < (int)(n); i++)
#define REP(i, j, n) for (int i = j; i < (int)(n); i++)
#define brep(i, n) for (int i = n; i > 0; i--)
#define BREP(i, j, n) for(int i = n; i > j; i--)
#define TEST cout << ""PASS"" << endl
#define all(x) (x).begin(),(x).end()
const int INF = 1e9 + 1e6 + 1e3 + 1;
const ll MOD = 1e9 + 7;
const double PI = 3.141592653589793;


int main(){
    int n, m, R;
    cin >> n >> m >> R;
    int r[10];
    rep(i, R){
        cin >> r[i];
        r[i]--;
    }
    int d[200][200];
    rep(i, 200) fill(d[i], d[i] + 200, INF);
    vector<int> vec[200];
    rep(i, m){
        int a, b, c;
        cin >> a >> b >> c;
        a--;b--;
        vec[a].push_back(a);
        vec[b].push_back(b);
        d[a][b] = c;
        d[b][a] = c;
        d[a][a] = 0;
        d[b][b] = 0;
    }

    for(int i = 0; i< n; i++){
        for(int j = 0; j < n; j++){
            for(int k = 0; k < n; k++){
                d[j][k] = min(d[j][k], d[j][i] + d[i][k]);
            }
        }
    }

    vector<int> route;
    for(int i = 0; i < R; i++){
        route.push_back(i);
    }
    int ans = INF;
    do{
        int tmp = 0;
        for(int i = 0; i < R-1; i++){
            tmp += d[r[route[i]]][r[route[i+1]]];
        }
        ans = min(tmp, ans);

    } while(next_permutation(all(route)));
    cout << ans << endl;

}","#include <bits/stdc++.h>
#define rep(i,n) for (int i=0; i<(n); ++i)
using namespace std;
using ll = long long;
using P = pair<int,int>;

const int INF=1001001001;
int n,m,r,ans=INF;
vector<int>v,a,b,c;
int dp[205][205];

void dfs(vector<int>x){
    if(x.size()==r){
        int calc=0;
        rep(i,r-1){
            calc+=dp[x[i]][x[i+1]];
        }
        ans=min(ans,calc);
        return;
    }
    x.push_back(-1);
    rep(i,r){
        if(count(x.begin(),x.end(),v[i])==0){
            x.back()=v[i];
            dfs(x);
        }
    }
}

int main(){
    cin>>n>>m>>r;
    v=vector<int>(r);
    a=b=c=vector<int>(m);
    rep(i,r){
        cin>>v[i];
        v[i]--;
    }
    //WF初期化
    rep(i,205)rep(j,205)dp[i][j]=INF;
    rep(i,205)dp[i][i]=0;
    rep(i,m){
        cin>>a[i]>>b[i]>>c[i];
        a[i]--; b[i]--;
        dp[a[i]][b[i]]=c[i];
        dp[b[i]][a[i]]=c[i];
    }
    //WF
    rep(k,n)rep(i,n)rep(j,n){
        dp[i][j]=min(dp[i][j],dp[i][k]+dp[k][j]);
    }
    dfs(vector<int>());
    cout<<ans<<endl;
}",0
"#include <bits/stdc++.h>
using namespace std;

int main() {
    int N;
    cin >> N;

    int64_t Lucas_0 = 2, Lucas_1 = 1, Lucas;

    int index = 1;

    while(index != N){
        Lucas = Lucas_1 + Lucas_0;
        Lucas_0 = Lucas_1;
        Lucas_1 = Lucas;
        index++;
    }
  
	if(N == 1) cout << Lucas_1 << endl;
    else cout << Lucas << endl;
}","#include <bits/stdc++.h>
using namespace std;
typedef long long int ll;

int main(){
  int n;
  cin >> n;
  vector<ll> l(86);
  l[0] = 2;
  l[1] = 1;
  for(int i = 2; i <= n; ++i){
    l[i] = l[i-1] + l[i-2];
  }
  cout << l[n];
}",0
